screenName,id,text,created,favoriteCount,retweetCount
OrangeLineAlert,695733918255939584,#OrangeLine experiencing moderate delays due to a disabled train at Wellington. #mbta,2016-02-05T22:21:06Z,0,0
OrangeLineAlert,695612456954036226,#OrangeLine experiencing minor northbound delays due to a disabled train at Chinatown Station. #mbta,2016-02-05T14:18:28Z,0,0
OrangeLineAlert,695088985933217792,#OrangeLine experiencing moderate southbound delays due to a track problem at Assembly. #mbta,2016-02-04T03:38:23Z,0,0
OrangeLineAlert,694991445506174976,#OrangeLine experiencing moderate delays due to a signal problem at Community College. #mbta,2016-02-03T21:10:47Z,0,0
OrangeLineAlert,694848554217660417,#OrangeLine experiencing minor southbound delays due to a police action at Massachusetts Avenue Station. #mbta,2016-02-03T11:42:59Z,0,0
OrangeLineAlert,694661064097685509,#OrangeLine experiencing moderate northbound delays due to a disabled train #mbta,2016-02-02T23:17:58Z,0,0
OrangeLineAlert,694589011369824256,#OrangeLine experiencing minor southbound delays due to an earlier disabled train. #mbta,2016-02-02T18:31:39Z,0,0
OrangeLineAlert,694350609789620224,#OrangeLine experiencing minor delays due to a track problem near Malden Center #mbta,2016-02-02T02:44:20Z,0,0
OrangeLineAlert,694258050648117249,#OrangeLine experiencing moderate delays due to a disabled train at Downtown Crossing #mbta,2016-02-01T20:36:32Z,0,0
OrangeLineAlert,693629445157036032,#OrangeLine experiencing moderate delays due to a disabled train at Haymarket #mbta,2016-01-31T02:58:41Z,0,0
OrangeLineAlert,693202278493376514,#OrangeLine experiencing moderate delays due to a medical emergency at Tufts. #mbta,2016-01-29T22:41:16Z,0,0
OrangeLineAlert,692458531929329664,#OrangeLine experiencing moderate northbound delays due to police action at Green Street. #mbta,2016-01-27T21:25:53Z,0,0
OrangeLineAlert,692409702391648257,#OrangeLine experiencing minor delays due to a signal problem at Roxbury Crossing #mbta,2016-01-27T18:11:52Z,0,0
OrangeLineAlert,692094998251245568,#OrangeLine experiencing moderate delays due to police action at North Station #mbta,2016-01-26T21:21:20Z,0,0
OrangeLineAlert,691731746744897536,#OrangeLine experiencing minor delays due to a disabled train at Oak Grove #mbta,2016-01-25T21:17:54Z,0,0
OrangeLineAlert,691102742862041089,#OrangeLine experiencing moderate southbound delays due to a medical emergency at Sullivan Square #mbta,2016-01-24T03:38:28Z,0,0
OrangeLineAlert,690919830053113857,#OrangeLine experiencing minor delays due to a disabled train at Downtown Crossing. #mbta,2016-01-23T15:31:38Z,0,0
OrangeLineAlert,690593137509711872,#OrangeLine experiencing moderate delays due to a signal problem at Forest Hills #mbta,2016-01-22T17:53:29Z,0,0
OrangeLineAlert,690524057406705664,#OrangeLine experiencing minor northbound delays due to a disabled train at Forest Hills Station. #mbta,2016-01-22T13:18:59Z,0,0
OrangeLineAlert,690506378931216385,#OrangeLine experiencing minor southbound delays due to a disabled train at Malden Station. #mbta,2016-01-22T12:08:44Z,0,0
OrangeLineAlert,690153349317017600,#OrangeLine experiencing minor southbound delays due to an earlier disabled train at Oak Grove Station. #mbta,2016-01-21T12:45:55Z,0,0
OrangeLineAlert,690135628252631041,#OrangeLine experiencing minor southbound delays due to a disabled train at State Street Station. #mbta,2016-01-21T11:35:30Z,0,0
OrangeLineAlert,689840775815958529,#OrangeLine experiencing minor southbound delays due to a switch problem near Wellington Station. #mbta,2016-01-20T16:03:52Z,0,0
OrangeLineAlert,689781746339069952,#OrangeLine experiencing minor northbound delays due to a disabled train at Massachusetts Avenue Station. #mbta,2016-01-20T12:09:18Z,0,0
OrangeLineAlert,689584888928931840,North Station entrance at Valenti Way &amp; Haverhill St is temporarily closed due to police action. Please enter/exit via Causeway Str... #mbta,2016-01-19T23:07:04Z,1,1
OrangeLineAlert,689564273077526529,#OrangeLine experiencing minor northbound delays due to a signal problem at Mass Ave #mbta,2016-01-19T21:45:08Z,0,0
OrangeLineAlert,689555159945445378,#OrangeLine experiencing minor northbound delays between North Station and Oak Grove due to a disabled train #mbta,2016-01-19T21:08:56Z,0,0
OrangeLineAlert,689167185969852416,#OrangeLine experiencing moderate delays due to a disabled train at Sullivan Square #mbta,2016-01-18T19:27:15Z,0,0
OrangeLineAlert,689037444461641728,#OrangeLine experiencing minor northbound delays due to signal problem #mbta,2016-01-18T10:51:43Z,0,0
