screenName,id,text,created,favoriteCount,retweetCount
Red_Line_Alerts,483661941999939584,#RedLine experiencing minor northbound delays due to disabled train #mbta,2014-06-30T17:22:47Z,0,0
Red_Line_Alerts,636589499145916416,#RedLine experiencing moderate delays due to a medical emergency at Central #mbta,2015-08-26T17:22:18Z,0,0
Red_Line_Alerts,484797445122306050,#RedLine experiencing minor southbound delays due to disabled train #mbta,2014-07-03T20:34:52Z,0,0
Red_Line_Alerts,579743706313527296,#RedLine Braintree branch experiencing minor southbound delays due to police action at Alewife #mbta,2015-03-22T20:37:25Z,0,0
Red_Line_Alerts,486113959083540480,August 2-3: Buses replacing #RedLine service between JFK/UMass and Broadway Stations from start to end of service. #mbta,2014-07-07T11:46:14Z,0,0
Red_Line_Alerts,554177560989696000,#RedLine experiencing minor northbound delays due to medical emergency #mbta,2015-01-11T07:26:41Z,0,0
Red_Line_Alerts,486141455988453378,#RedLine experiencing minor delays due to an earlier medical emergency at Charles/MGH Station. #mbta,2014-07-07T13:35:29Z,0,0
Red_Line_Alerts,630736132414787584,#RedLine Ashmont branch experiencing minor northbound delays due to a disabled train at Ashmont #mbta,2015-08-10T13:43:07Z,0,0
Red_Line_Alerts,487991999732416512,#RedLine experiencing minor delays due to a medical emergency at Harvard #mbta,2014-07-12T16:08:53Z,0,0
Red_Line_Alerts,492411330054606848,#RedLine experiencing moderate delays due to a disabled train at Davis  #mbta,2014-07-24T20:49:44Z,0,0
Red_Line_Alerts,626427566648393728,#RedLine experiencing minor northbound delays due to a disabled train at Downtown Crossing #mbta,2015-07-29T16:22:25Z,0,0
Red_Line_Alerts,492451759353495554,#RedLine experiencing moderate delays due to a medical emergency at South Station #mbta,2014-07-24T23:30:23Z,0,0
Red_Line_Alerts,688911212919283712,#RedLine experiencing moderate delays due to track problem #mbta,2016-01-18T02:30:07Z,0,0
Red_Line_Alerts,492638001856802816,#RedLine experiencing minor delays due to a disabled train at Wollaston Station.  #mbta,2014-07-25T11:50:27Z,0,0
Red_Line_Alerts,492804847667015681,#RedLine experiencing minor southbound delays due to a disabled train at Davis Square #mbta,2014-07-25T22:53:26Z,0,0
Red_Line_Alerts,494041545591767040,"Due to track construction, a #RedLine speed restriction is in effect btwn North Quincy &amp; Neponset River Bridge causing minor northb... #mbta",2014-07-29T08:47:37Z,0,1
Red_Line_Alerts,494186012823023616,#RedLine (Braintree branch) experiencing minor northbound delays due to disabled train at Quincy Center #mbta,2014-07-29T18:21:41Z,0,0
Red_Line_Alerts,570919580878692352,Braintree Parking Garage: Please be advised that the Braintree Parking Garage is currently at capacity and closed to incoming custo... #mbta,2015-02-26T12:13:29Z,0,0
highspeedalerts,697489203609870336,Mattapan Trolley experiencing minor delays due to the removal of a tree near the overhead wire between Central Avenue and Valley Ro... #mbta,2016-02-10T18:35:59Z,0,0
Red_Line_Alerts,608003660585529344,#RedLine Braintree branch experiencing moderate delays due to a switch problem at Quincy Adams #mbta,2015-06-08T20:12:23Z,0,0
Red_Line_Alerts,494455950385106944,#RedLine (Braintree branch) experiencing moderate delays due to a switch problem at Braintree Station. #mbta,2014-07-30T12:14:19Z,0,0
Red_Line_Alerts,712495607668207617,#RedLine experiencing moderate delays due to disabled train #mbta,2016-03-23T04:26:05Z,0,0
Red_Line_Alerts,542070761490776065,#RedLine (Ashmont branch) experiencing minor delays due to disabled train at JFK/Umass #mbta,2014-12-08T21:38:35Z,0,0
Red_Line_Alerts,494594951217709056,#RedLine experiencing minor southbound delays due to disabled train at Alewife #mbta,2014-07-30T21:26:40Z,0,0
Red_Line_Alerts,495194016867438593,#RedLine experiencing minor delays due to a medical emergency at Kendall/MIT Station. #mbta,2014-08-01T13:07:08Z,0,0
Red_Line_Alerts,491680714514259969,#RedLine experiencing minor delays due to disabled train at Harvard Station  #mbta,2014-07-22T20:26:31Z,0,0
Red_Line_Alerts,495268496767741952,#RedLine experiencing minor delays due to a police action at Park Street Station. #mbta,2014-08-01T18:03:05Z,0,0
Red_Line_Alerts,496688250191642625,#RedLine experiencing minor northbound delays due to a medical emergency at Andrew Station. #mbta,2014-08-05T16:04:41Z,0,0
Red_Line_Alerts,476412384501071873,July 26-27: Buses replacing #RedLine service between JFK/UMass and Quincy Center Stations from start to end of service. #mbta,2014-06-10T17:15:38Z,0,1
Red_Line_Alerts,552431368589041666,#RedLine (Braintree branch) experiencing minor northbound delays due to a disabled train near JFK/UMass Station. #mbta,2015-01-06T11:47:56Z,0,0
Red_Line_Alerts,496805086333779968,#RedLine experiencing moderate delays due to a disabled train at Wollaston Station #mbta,2014-08-05T23:48:57Z,0,0
Red_Line_Alerts,497739491915087872,#RedLine experiencing minor northbound delays due to a disabled train. #mbta,2014-08-08T13:41:57Z,0,0
Red_Line_Alerts,498160304887717888,#RedLine experiencing minor delays due to a disabled train #mbta,2014-08-09T17:34:06Z,0,0
Red_Line_Alerts,682307693890121728,"Buses replacing #RedLine service between Kendall/MIT and Park Street Stations on Jan 9-10, 16-17, 23-24, and 30-31 from start to en... #mbta",2015-12-30T21:10:05Z,0,0
Red_Line_Alerts,614123506226348032,#RedLine experiencing minor delays due to a police action. #mbta,2015-06-25T17:30:28Z,0,0
Red_Line_Alerts,498795442973712385,#RedLine experiencing minor northbound delays due to a disabled train at JFK UMass Station. #mbta,2014-08-11T11:37:55Z,0,0
Red_Line_Alerts,562446712783257600,Shuttle buses replacing #RedLine (Ashmont branch) service between Ashmont and JFK stations due to a disabled train #mbta,2015-02-03T03:05:20Z,0,0
Red_Line_Alerts,476107443794370561,#RedLine experiencing minor delays due to signal problem #mbta,2014-06-09T21:03:54Z,0,0
Red_Line_Alerts,500385101214392320,#RedLine experiencing minor southbound delays due to disabled train #mbta,2014-08-15T20:54:39Z,0,0
Red_Line_Alerts,502643071335796736,"August 23-24, September 6-7: Buses replacing #RedLine service between JFK/UMass and Quincy Center Stations from start to end of ser... #mbta",2014-08-22T02:27:01Z,0,0
Red_Line_Alerts,508590497842331648,#RedLine experiencing minor delays due to disabled train #mbta,2014-09-07T12:19:58Z,0,0
highspeedalerts,725086091724861440,Mattapan Trolley experiencing moderate delays due to a disabled train at Milton #mbta,2016-04-26T22:16:10Z,0,0
Red_Line_Alerts,499306561488306178,#RedLine experiencing moderate delays due to a signal problem between Park St and Alewife Stations. #mbta,2014-08-12T21:28:55Z,0,0
Red_Line_Alerts,502643072556367873,Sept 27-28: Buses replacing #RedLine service between JFK/UMass and Broadway Stations from start to end of service. #mbta,2014-08-22T02:27:01Z,0,0
Red_Line_Alerts,503175821277032448,#RedLine experiencing minor delays due to a disabled train at JFK station #mbta,2014-08-23T13:43:59Z,0,0
Red_Line_Alerts,503848525957177345,"Due to track construction, a #RedLine speed restriction is in effect between North Quincy and the Neponset River Bridge causing min... #mbta",2014-08-25T10:17:04Z,0,0
Red_Line_Alerts,580798266910076930,#RedLine experiencing severe delays due to a medical emergency. #mbta,2015-03-25T18:27:52Z,0,0
Red_Line_Alerts,504765913103876096,#RedLine (Ashmont branch) experiencing minor southbound delays due to disabled train at Park Street. #mbta,2014-08-27T23:02:26Z,0,0
Red_Line_Alerts,529498485620752384,#RedLine experiencing moderate northbound delays due to signal problem at JFK/UMass Station #mbta,2014-11-04T05:00:51Z,0,0
Red_Line_Alerts,505300759102390273,#RedLine experiencing minor southbound delays due to a disabled train. #mbta,2014-08-29T10:27:43Z,0,0
Red_Line_Alerts,535195765761925120,#RedLine experiencing minor delays due to police action #mbta,2014-11-19T22:19:48Z,0,0
Red_Line_Alerts,484682114563342337,"July 3: Beginning at 2 p.m., the Red, Orange, Blue, and #GreenLines will operate with rush-hour levels of service to accommodate in... #mbta",2014-07-03T12:56:35Z,0,0
Red_Line_Alerts,499200592682971138,#RedLine experiencing minor delays due to a medical emergency at South Station. #mbta,2014-08-12T14:27:50Z,0,0
Red_Line_Alerts,659083916117213185,#RedLine experiencing moderate delays due to police action #mbta,2015-10-27T19:07:05Z,0,0
Red_Line_Alerts,505355637371727872,September 21: Buses replacing #RedLine service between JFK/UMass and Braintree Stations from start to end of service. #mbta,2014-08-29T14:05:47Z,0,3
Red_Line_Alerts,506187179593592832,Service bypassing Saving Hill due to police action. Shuttle buses replacing #RedLine (Ashmont branch) service at Savin Hill Station... #mbta,2014-08-31T21:10:02Z,0,0
Red_Line_Alerts,507594935298977792,#RedLine (Ashmont branch) experiencing minor delays due to a signal issue. #mbta,2014-09-04T18:23:57Z,0,0
Red_Line_Alerts,508457996595523585,#RedLine experiencing moderate southbound delays due to disabled train #mbta,2014-09-07T03:33:27Z,0,0
Red_Line_Alerts,712964243117645824,#RedLine experiencing minor southbound delays due to a switch problem at Alewife Station. #mbta,2016-03-24T11:28:16Z,1,1
Red_Line_Alerts,658737647591010304,#RedLine experiencing minor delays due to police action #mbta,2015-10-26T20:11:08Z,0,0
highspeedalerts,690528214515617792,Mattapan Trolley experiencing minor outbound delays due to a disabled train at Ashmont Station. #mbta,2016-01-22T13:35:30Z,0,0
Red_Line_Alerts,508470720046039040,#RedLine experiencing minor northbound delays #mbta,2014-09-07T04:24:01Z,0,0
Red_Line_Alerts,478236735219183618,"May 31-June 1, June 14-15: Buses replacing #RedLine service between JFK/UMass and Broadway Stations from start to end of service. #mbta",2014-06-15T18:04:57Z,0,0
Red_Line_Alerts,508755869077897216,#RedLine experiencing minor southbound delays due to disabled train at Alewife #mbta,2014-09-07T23:17:06Z,0,0
Red_Line_Alerts,509503732879753216,#RedLine experiencing minor southbound delays due to disabled train #mbta,2014-09-10T00:48:50Z,0,0
Red_Line_Alerts,473946219513798656,#RedLine experiencing minor southbound delays due to a signal issue near Broadway Station.  #mbta,2014-06-03T21:55:58Z,0,0
Red_Line_Alerts,591728800251121664,#RedLine experiencing minor delays due to a signal issue at Harvard Station. #mbta,2015-04-24T22:21:54Z,0,0
Red_Line_Alerts,489391810469720064,#RedLine experiencing minor delays due to a switch problem at Harvard Square Station.  #mbta,2014-07-16T12:51:14Z,1,1
Red_Line_Alerts,582836493242220544,#RedLine experiencing minor northbound delays due to disabled work equipment. #mbta,2015-03-31T09:27:03Z,0,0
Red_Line_Alerts,570578449666080769,Alewife Parking Garage: Please be advised that the Alewife Parking Garage is currently at capacity and closed to incoming customers... #mbta,2015-02-25T13:37:57Z,0,0
Red_Line_Alerts,510187754962321408,#RedLine experiencing minor delays due to a disabled train at Davis Square. #mbta,2014-09-11T22:06:54Z,0,0
Red_Line_Alerts,684330651114430464,#RedLine experiencing minor northbound delays on the Braintree branch due to a disabled train. #mbta,2016-01-05T11:08:36Z,1,0
Red_Line_Alerts,473601245660610560,#RedLine (Braintree branch) experiencing minor delays due to signal problem #mbta,2014-06-02T23:05:10Z,0,0
Red_Line_Alerts,510392622410919936,#RedLine (Ashmont branch) experiencing moderate delays due to an earlier disabled train. #mbta,2014-09-12T11:40:58Z,0,0
Red_Line_Alerts,509506167685779457,#RedLine (Braintree branch) experiencing minor southbound delays due to an ill person on the train at Charles MGH #mbta,2014-09-10T00:58:31Z,0,0
Red_Line_Alerts,664951285012037632,#RedLine experiencing minor northbound delays due to a disabled train at Park Street. #mbta,2015-11-12T23:41:55Z,0,0
Red_Line_Alerts,510534646627844096,#RedLine experiencing minor delays due to police action at Ashmont #mbta,2014-09-12T21:05:19Z,0,0
Red_Line_Alerts,688158824578953216,#RedLine experiencing minor delays due to a medical emergency at Broadway. #mbta,2016-01-16T00:40:23Z,0,0
Red_Line_Alerts,510889579038400513,#RedLine experiencing minor southbound delays due to police action #mbta,2014-09-13T20:35:42Z,0,0
highspeedalerts,505095681758208001,Mattapan Trolley experiencing moderate outbound delays due to a disabled train at Ashmont #mbta,2014-08-28T20:52:49Z,0,0
Red_Line_Alerts,644545866662047744,"Buses replacing #RedLine service between JFK/UMass and Quincy Center Stations on October 3-4, 10-11, 24-25, and Oct 31 - Nov 1 from... #mbta",2015-09-17T16:18:04Z,0,0
Red_Line_Alerts,512230550208528385,#RedLine experiencing minor southbound delays due to a disabled train at South Station. #mbta,2014-09-17T13:24:14Z,0,0
Red_Line_Alerts,512451509637107712,#RedLine (Ashmont branch) experiencing moderate southbound delays due to disabled train at Alewife Station #mbta,2014-09-18T04:02:15Z,0,0
Red_Line_Alerts,720353576363503616,#RedLine experiencing severe delays due to an earlier medical emergency at South Station #mbta,2016-04-13T20:50:50Z,0,0
Red_Line_Alerts,512924522014842880,#RedLine experiencing minor northbound delays due to a disabled train. #mbta,2014-09-19T11:21:50Z,0,0
Red_Line_Alerts,513104360499609600,#RedLine experiencing minor northbound delays due to a disabled train at Kendall/MIT #mbta,2014-09-19T23:16:27Z,0,0
Red_Line_Alerts,698845577698738177,#RedLine experiencing moderate delays due to a track problem at Central. #mbta,2016-02-14T12:25:44Z,1,1
Red_Line_Alerts,514419235591041024,#RedLine experiencing minor delays due to police action at Central Square Station #mbta,2014-09-23T14:21:17Z,0,0
