screenName,id,text,created,favoriteCount,retweetCount
BlueLineAlerts,666772171423895552,#BlueLine experiencing moderate delays #mbta,2015-11-18T00:17:28Z,0,0
BlueLineAlerts,666662704699043840,#BlueLine experiencing minor eastbound delays between Maverick and Wonderland due to a signal problem. #mbta,2015-11-17T17:02:29Z,0,0
BlueLineAlerts,665207092324634624,#BlueLine experiencing minor eastbound delays due to a wire problem at Orient Heights Station. #mbta,2015-11-13T16:38:24Z,0,0
BlueLineAlerts,664845679827767297,#BlueLine experiencing minor westbound delays due to a disabled train at Wonderland Station. #mbta,2015-11-12T16:42:16Z,0,0
BlueLineAlerts,664466782367973376,#BlueLine experiencing minor eastbound delays due to an earlier disabled train at Wood Island Station. #mbta,2015-11-11T15:36:40Z,0,0
BlueLineAlerts,663960103616409600,#BlueLine experiencing minor delays due to medical emergency #mbta,2015-11-10T06:03:19Z,0,0
BlueLineAlerts,662668205731790848,#BlueLine experiencing minor residual delays due to an earlier power problem at Orient Heights Station. #mbta,2015-11-06T16:29:46Z,0,0
BlueLineAlerts,662574596688859136,#BlueLine experiencing moderate delays due to a power problem at Orient Heights #mbta,2015-11-06T10:17:48Z,0,0
BlueLineAlerts,661262206932250624,#BlueLine experiencing minor delays due to a signal problem between Maverick and Aquarium Stations #mbta,2015-11-02T19:22:50Z,0,0
BlueLineAlerts,658588226207260672,Bowdoin will be closed from start to end of service on November 7-8 and November 14-15. Please board and exit the #BlueLine at Stat... #mbta,2015-10-26T10:17:23Z,0,0
BlueLineAlerts,658231763324555264,#BlueLine experiencing moderate delays due to a disabled train at Airport. #mbta,2015-10-25T10:40:56Z,0,0
BlueLineAlerts,657510675007315969,#BlueLine experiencing minor delays due to a disabled train near Wood Island Station. #mbta,2015-10-23T10:55:35Z,0,0
BlueLineAlerts,656127846772023300,Bowdoin will be closed from start to end of service on November 7-8 and November 14-15. Please board and exit the #BlueLine at Stat... #mbta,2015-10-19T15:20:43Z,0,0
BlueLineAlerts,656043786062139393,#BlueLine experiencing minor delays due to signal problem in the Orient Heights area. #mbta,2015-10-19T09:46:41Z,0,0
BlueLineAlerts,655055799291662336,#BlueLine experiencing minor delays due to a police action. #mbta,2015-10-16T16:20:47Z,0,0
BlueLineAlerts,653898788868911104,#BlueLine experiencing minor westbound delays due to a disabled train at Suffolk Downs Station. #mbta,2015-10-13T11:43:14Z,0,0
BlueLineAlerts,652112210307743744,#BlueLine experiencing minor delays due to a disabled train. #mbta,2015-10-08T13:24:01Z,0,0
BlueLineAlerts,646834007485890560,Shuttle buses replacing #BlueLine service between Suffolk Downs &amp; Airport due to Power Porblem. Expect delays in service. #mbta,2015-09-23T23:50:19Z,0,0
BlueLineAlerts,646823635529953281,#BlueLine experiencing minor delays due to power problem. #mbta,2015-09-23T23:09:06Z,0,0
BlueLineAlerts,646775008056897536,#BlueLine experiencing minor delays between Wonderland and Orient Heights due to a disabled train. #mbta,2015-09-23T19:55:53Z,0,0
BlueLineAlerts,646377207665958912,"Bowdoin will be closed from start to end of service on Oct 10-11, 17-18, 24-25, and 31-Nov 1. Please board and exit the #BlueLine a... #mbta",2015-09-22T17:35:10Z,0,0
BlueLineAlerts,646285244073701376,#BlueLine experiencing minor delays due to a signal problem. #mbta,2015-09-22T11:29:44Z,0,0
BlueLineAlerts,645589701953499136,#BlueLine experiencing minor delays due to disabled train #mbta,2015-09-20T13:25:54Z,0,0
BlueLineAlerts,645176272683986944,#BlueLine experiencing moderate delays due to signal problem #mbta,2015-09-19T10:03:04Z,0,0
BlueLineAlerts,643401973048418304,#BlueLine experiencing minor eastbound delays due to a disabled train at Aquarium Station. #mbta,2015-09-14T12:32:38Z,0,0
BlueLineAlerts,642877907484966912,#BlueLine experiencing moderate delays due to a signal problem at Bowdoin #mbta,2015-09-13T01:50:11Z,0,0
BlueLineAlerts,642444438288093184,#BlueLine experiencing moderate delays due to a disabled train at Airport. #mbta,2015-09-11T21:07:44Z,0,0
BlueLineAlerts,642320844522409984,#BlueLine experiencing minor westbound delays due to a disabled train at Aquarium Station. #mbta,2015-09-11T12:56:37Z,0,0
BlueLineAlerts,642019158251687936,"All passengers will board and exit on the westbound platform at Bowdoin Sept 12-13, 19-20, and 26-27 from start to end of service. #mbta",2015-09-10T16:57:50Z,0,0
BlueLineAlerts,641676851518263296,#BlueLine experiencing minor delays between Orient Heights and State Street due to police action #mbta,2015-09-09T18:17:37Z,0,0
BlueLineAlerts,641216859291930625,#BlueLine experiencing minor eastbound delays due to a signal problem near Bowdoin Station. #mbta,2015-09-08T11:49:47Z,0,0
